domain,keyword,title,url,source_domain,seendate,language,country,date_parsed,dup_count
soil carbon requestration,carbon farming,Straus Family Creamery Mooooves Into New Sonoma County Dairy Production Plant After 27 Years in West Marin,https://www.galvnews.com/news_ap/business/article_e41a9c22-dbc1-5292-93d3-e1e0f4c5f135.html,galvnews.com,20210608T171500Z,English,United States,2021-06-08 17:15:00,2
soil carbon requestration,carbon farming,Straus Family Creamery heads to Sonoma County after 27 years in Marin,https://www.sfgate.com/food/article/Straus-Family-Creamery-heads-to-Sonoma-County-16231590.php,sfgate.com,20210608T211500Z,English,United States,2021-06-08 21:15:00,1
soil carbon requestration,carbon farming,The Gilmer Mirror - Is carbon the crop of the future,http://www.gilmermirror.com/view/full_story/27805785/article-Is-carbon-the--crop--of-the-future-,gilmermirror.com,20210610T140000Z,English,United States,2021-06-10 14:00:00,2
soil carbon requestration,carbon farming,Is carbon the  crop  of the future ? | Crops,https://www.hpj.com/crops/is-carbon-the-crop-of-the-future/article_7a2ed228-c347-11eb-a146-eb5091297376.html,hpj.com,20210610T161500Z,English,United States,2021-06-10 16:15:00,2
soil carbon requestration,carbon farming,The Importance of Net - Zero Ethanol – Advanced BioFuels united states,https://advancedbiofuelsusa.info/the-importance-of-net-zero-ethanol/,advancedbiofuelsusa.info,20210610T223000Z,English,United States,2021-06-10 22:30:00,1
soil carbon requestration,carbon farming,New Plants for Carbon Farming : An Update on Breeding Efforts,https://seedworld.com/new-plants-for-carbon-farming/,seedworld.com,20210615T053000Z,English,United States,2021-06-15 05:30:00,1
soil carbon requestration,soil carbon storage,"Changes in environment , government policy , tech raise carbon interest",https://www.farmforum.net/story/news/agriculture/2021/06/15/changes-environment-government-policy-tech-raise-carbon-interest/7514551002/,farmforum.net,20210615T163000Z,English,United States,2021-06-15 16:30:00,2
soil carbon requestration,carbon farming,"Death tax concerns producers , commodity leaders",https://www.farmprogress.com/farm-life/death-tax-concerns-producers-commodity-leaders,farmprogress.com,20210616T121500Z,English,United States,2021-06-16 12:15:00,1
soil carbon requestration,soil carbon storage,"CSRWire - Soil Health Institute Selected As Soil Science Research Partner for Dairy Feed , Soil and Water Outcomes for the Net Zero Initiative",https://www.csrwire.com/press_releases/724331-soil-health-institute-selected-soil-science-research-partner-dairy-feed-soil,csrwire.com,20210617T153000Z,English,United States,2021-06-17 15:30:00,1
soil carbon requestration,soil carbon storage,FFAR provides support for | Farm Progress,https://www.farmprogress.com/management/ffar-provides-support-dairys-net-zero-initiative,farmprogress.com,20210617T190000Z,English,United States,2021-06-17 19:00:00,1
soil carbon requestration,soil carbon storage,Dairy sustainability research awarded $10 million grant,https://www.capitalpress.com/ag_sectors/dairy/dairy-sustainability-research-awarded-10-million-grant/article_7d30f2f8-cfb3-11eb-b023-3350385000a5.html,capitalpress.com,20210618T003000Z,English,United States,2021-06-18 00:30:00,1
soil carbon requestration,carbon farming,Indigo Ag debuts new identity for its industry - leading carbon farming program : Carbon by Indigo,https://www.prnewswire.com:443/news-releases/indigo-ag-debuts-new-identity-for-its-industry-leading-carbon-farming-program-carbon-by-indigo-301315192.html,prnewswire.com,20210618T011500Z,English,United States,2021-06-18 01:15:00,4
soil carbon requestration,soil carbon storage,Foundation for Food & Agriculture awarded $10m grant,https://www.feedstuffs.com/news/foundation-food-agriculture-awarded-10m-grant,feedstuffs.com,20210618T140000Z,English,United States,2021-06-18 14:00:00,1
soil carbon requestration,carbon farming,Indigo Ag debuts new carbon farming program : Carbon by Indigo,https://www.farmprogress.com/carbon/indigo-ag-debuts-new-carbon-farming-program-carbon-indigo,farmprogress.com,20210618T214500Z,English,United States,2021-06-18 21:45:00,1
soil carbon requestration,carbon farming,( Courtesy of Indigo Ag ),https://www.timesnews.net/news/state/courtesy-of-indigo-ag/image_65883270-a57b-5802-8e77-996c3b58f467.html,timesnews.net,20210621T030000Z,English,United States,2021-06-21 03:00:00,1
soil carbon requestration,carbon farming,Viewpoint : Thinking about carbon as a crop,https://geneticliteracyproject.org/2021/06/21/viewpoint-thinking-about-carbon-as-a-crop/,geneticliteracyproject.org,20210621T080000Z,English,United States,2021-06-21 08:00:00,1
soil carbon requestration,carbon farming,Indigo Ag hosting free ag carbon market webinar,https://kiwaradio.com/ag-news/indigo-ag-hosting-free-ag-carbon-market-webinar/,kiwaradio.com,20210621T163000Z,English,United States,2021-06-21 16:30:00,1
soil carbon requestration,soil carbon storage,Changes in farming practices could reduce greenhouse gas emissions by 70 % by 2036,https://phys.org/news/2021-06-farming-greenhouse-gas-emissions.html,phys.org,20210621T191500Z,English,United States,2021-06-21 19:15:00,2
soil carbon requestration,carbon farming,Joyce and his coal obsessives threaten the future of Australian agriculture,https://www.msn.com/en-au/news/australia/joyce-and-his-coal-obsessives-threaten-the-future-of-australian-agriculture/ar-AALi7lL,msn.com,20210622T024500Z,English,United States,2021-06-22 02:45:00,1
soil carbon requestration,carbon farming,Ousting of National Party leader highlights political instability in Australia,https://www.wsws.org/en/articles/2021/06/22/joyc-j22.html,wsws.org,20210622T054500Z,English,United States,2021-06-22 05:45:00,1
soil carbon requestration,soil carbon storage,How can Greenhouse Gas Emissions be Controlled ?,https://www.azocleantech.com/news.aspx?newsID=29676,azocleantech.com,20210622T154500Z,English,United States,2021-06-22 15:45:00,1
soil carbon requestration,carbon farming,"Minnesota farmers : Cashing in on the carbon bank , fighting climate change ?",https://www.postbulletin.com/business/agriculture/7083979-Minnesota-farmers-Cashing-in-on-the-carbon-bank-fighting-climate-change,postbulletin.com,20210622T160000Z,English,United States,2021-06-22 16:00:00,11
soil carbon requestration,carbon farming,"Minn . farmers : Cashing in on the carbon bank , fighting climate change ?",https://www.southernminn.com/faribault_daily_news/news/state/article_2db24263-cc28-501a-bdac-5c80bfd87350.html,southernminn.com,20210622T213000Z,English,United States,2021-06-22 21:30:00,1
soil carbon requestration,soil carbon storage,Foundation for Food & Agriculture Research Supports Dairy Net Zero Initiative with $10 Million Grant,https://hoards.com/article-30442-foundation-for-food-&-agriculture-research-supports--dairys-net-zero-initiative-with-$10-million-grant.html,hoards.com,20210622T224500Z,English,United States,2021-06-22 22:45:00,1
soil carbon requestration,soil carbon storage,Novel technologies could reduce agriculture emissions by 70 %,https://www.zmescience.com/science/novel-technologies-could-reduce-agriculture-emissions-by-70/,zmescience.com,20210623T001500Z,English,United States,2021-06-23 00:15:00,1
soil carbon requestration,soil carbon storage,Current conservation practices may be failing to protect life in the soil,https://phys.org/news/2021-06-current-life-soil.html,phys.org,20210624T151500Z,English,United States,2021-06-24 15:15:00,1
soil carbon requestration,carbon farming,A Long Look at One Downtown,https://www.nytimes.com/2021/06/27/insider/a-long-look-at-one-downtown.html,nytimes.com,20210627T101500Z,English,United States,2021-06-27 10:15:00,1
soil carbon requestration,carbon farming,Carbon banking hangs in balance in agriculture - heavy states,https://www.sfgate.com/news/article/Carbon-banking-hangs-in-balance-in-16265421.php,sfgate.com,20210628T054500Z,English,United States,2021-06-28 05:45:00,4
soil carbon requestration,carbon farming,Carbon banking hangs in balance in agriculture - heavy states :: WRAL . com,https://www.wral.com/carbon-banking-hangs-in-balance-in-agriculture-heavy-states/19737900/,wral.com,20210628T084500Z,English,United States,2021-06-28 08:45:00,1
soil carbon requestration,carbon farming,Can Farming Seaweed Put the Brakes on Climate Change ?,https://www.sierraclub.org/sierra/2021-2-summer/stress-test/can-farming-seaweed-put-brakes-climate-change,sierraclub.org,20210628T091500Z,English,United States,2021-06-28 09:15:00,1
soil carbon requestration,carbon farming,Carbon Farming Case Studies Tip Of Iceberg,https://www.miragenews.com/carbon-farming-case-studies-tip-of-iceberg-586690/,miragenews.com,20210629T033000Z,English,United States,2021-06-29 03:30:00,1
soil carbon requestration,carbon farming,Page A1 | E - Edition | winonadailynews . com,https://www.winonadailynews.com/eedition/page-a1/page_1eb70498-3b61-5611-9c66-52aecfd73d8f.html,winonadailynews.com,20210629T074500Z,English,United States,2021-06-29 07:45:00,1
soil carbon requestration,carbon farming,Bayer launches its decarbonization program for agriculture in Europe,https://drgnews.com/2021/06/29/bayer-launches-its-decarbonization-program-for-agriculture-in-europe/,drgnews.com,20210629T120000Z,English,United States,2021-06-29 12:00:00,1
soil carbon requestration,carbon farming,Biden big climate puzzle : How to turn the heartland into a carbon sponge,https://www.msn.com/en-us/money/markets/biden-s-big-climate-puzzle-how-to-turn-the-heartland-into-a-carbon-sponge/ar-AALAdsh,msn.com,20210629T153000Z,English,United States,2021-06-29 15:30:00,1
soil carbon requestration,carbon farming,Biden wants to pay farmers to grow carbon - capturing crops . It complicated .,https://www.politico.com/news/2021/06/29/biden-climate-farmers-carbon-496843,politico.com,20210629T160000Z,English,United States,2021-06-29 16:00:00,1
soil carbon requestration,carbon farming,Will producers buy into carbon banking ?,https://www.wisfarmer.com/story/news/2021/06/29/producers-buy-into-carbon-banking/7796109002/,wisfarmer.com,20210629T161500Z,English,United States,2021-06-29 16:15:00,1
soil carbon requestration,carbon farming,Farming in a climate neutral Europe,https://www.politico.eu/event/drive-sustainable-progress-event-2/,politico.eu,20210629T170000Z,English,United States,2021-06-29 17:00:00,1
soil carbon requestration,carbon farming,2 : 00PM Water Cooler 6 / 29 / 2021 | naked capitalism,https://www.nakedcapitalism.com/2021/06/200pm-water-cooler-6-29-2021.html,nakedcapitalism.com,20210629T194500Z,English,United States,2021-06-29 19:45:00,1
soil carbon requestration,carbon farming,Bay Briefing : California top public universities about to get more Californian,https://www.sfchronicle.com/bayarea/article/Bay-Briefing-California-s-top-public-16283260.php,sfchronicle.com,20210630T114500Z,English,United States,2021-06-30 11:45:00,1
soil carbon requestration,carbon farming,Here how farmers are helping with climate change - theyre putting carbon back in the soil,https://www.sfchronicle.com/climate/article/Here-s-how-farmers-are-helping-with-climate-16282969.php,sfchronicle.com,20210630T123000Z,English,United States,2021-06-30 12:30:00,1
soil carbon requestration,carbon farming,"To make agriculture more climate - friendly , carbon farming needs clear rules",https://www.stamfordadvocate.com/news/article/To-make-agriculture-more-climate-friendly-carbon-16283885.php,stamfordadvocate.com,20210630T133000Z,English,United States,2021-06-30 13:30:00,7
soil carbon requestration,soil carbon storage,Floods may be nearly as important as droughts for future carbon accounting,https://phys.org/news/2021-06-important-droughts-future-carbon-accounting.html,phys.org,20210630T173000Z,English,United States,2021-06-30 17:30:00,3
soil carbon requestration,soil carbon storage,Environmental News Network - Floods May be Nearly as Important as Droughts for Future Carbon Accounting,https://www.enn.com/articles/68157-floods-may-be-nearly-as-important-as-droughts-for-future-carbon-accounting,enn.com,20210701T001500Z,English,United States,2021-07-01 00:15:00,1
soil carbon requestration,soil carbon storage,Plant Responses to Floods Crucial to Modeling Soil Carbon Storage,https://www.azocleantech.com/news.aspx?newsID=29737,azocleantech.com,20210701T174500Z,English,United States,2021-07-01 17:45:00,1
soil carbon requestration,carbon farming,Weed Suppression Methods To Build Better Soil,https://www.hobbyfarms.com/weed-suppression-methods-build-better-soil/,hobbyfarms.com,20210701T190000Z,English,United States,2021-07-01 19:00:00,1
soil carbon requestration,carbon farming,"To eat , or not to eat , red meat : US producing more with less , and with lower footprint",https://www.wnewsj.com/opinion/columns/171410/to-eat-or-not-to-eat-red-meat-us-producing-more-with-less-and-with-lower-footprint,wnewsj.com,20210701T224500Z,English,United States,2021-07-01 22:45:00,1
soil carbon requestration,soil carbon storage,Kernza farmers see a market for earth - friendly grain,https://www.southernminn.com/st_peter_herald/news/state/article_065399ed-1dc3-5dbb-b9da-33d220697593.html,southernminn.com,20210908T171500Z,English,United States,2021-09-08 17:15:00,1
soil carbon requestration,soil carbon storage,Minnesota Kernza farmers see a market for earth - friendly grain,https://www.grandforksherald.com/business/agriculture/7187530-Minnesota-Kernza-farmers-see-a-market-for-earth-friendly-grain,grandforksherald.com,20210909T171500Z,English,United States,2021-09-09 17:15:00,10
soil carbon requestration,soil carbon storage,The Future of Agriculture Combined With Renewable Energy Finds Success at Jack Solar Garden,https://cleantechnica.com/2021/09/10/the-future-of-agriculture-combined-with-renewable-energy-finds-success-at-jacks-solar-garden/,cleantechnica.com,20210910T211500Z,English,United States,2021-09-10 21:15:00,1
